"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","2540","09:00 - 15:20","#83077: ","ELC503-VA11611 ELC Full-Time Program","Non-Credit","MECS","LAM5",18,"09:00 - 15:20","2540","#83077: ","ELC503-VA11611 ELC Full-Time Program","Non-Credit","MECS","LAM5",18,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","2540","17:30 - 20:20","#82594: ","ENGL 207 J100: 20th Century Literature in English","Credit",,"AKMCKENZ",0,"17:30 - 20:20","2540","#82594: ","ENGL 207 J100: 20th Century Literature in English","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","2925","09:00 - 15:20","#79698: ","ELC503-VA11611 ELC Full-Time Program","Non-Credit","MECS","LAM5",18,"09:00 - 15:20","2925","#79698: ","ELC503-VA11611 ELC Full-Time Program","Non-Credit","MECS","LAM5",18,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","2925","17:30 - 20:20","#82550: ","CMNS 347 Communication in Conflict & Intervention Tutorials","Credit",,"AKMCKENZ",0,"17:30 - 20:20","2925","#82550: ","CMNS 347 Communication in Conflict & Intervention Tutorials","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","2945","17:30 - 21:20","#82515: ","IAT 481 Special Topics","Credit",,"AKMCKENZ",0,"17:30 - 21:20","2945","#82515: ","IAT 481 Special Topics","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","Pub Lab 2960","12:30 - 14:20","#82671: ","PUB 332: Graphic Design Transition: Print & Digital Periodicals","Credit",,"AKMCKENZ",0,"12:30 - 14:20","Pub Lab 2960","#82671: ","PUB 332: Graphic Design Transition: Print & Digital Periodicals","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","3000","09:00 - 12:50","#82261: ","PLCY 821 G100","Credit",,"MINNI",30,"09:00 - 12:50","3000","#82261: ","PLCY 821 G100","Credit",,"MINNI",30,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","3000","13:30 - 17:20","#82266: ","PLCY 829 G100","Credit",,"MINNI",15,"13:30 - 17:20","3000","#82266: ","PLCY 829 G100","Credit",,"MINNI",15,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","3100","17:30 - 21:30","#83995: ","Vancouver German Language Centre","Contract Rcv","MECS","LAM5",12,"17:30 - 21:30","3100","#83995: ","Vancouver German Language Centre","Contract Rcv","MECS","LAM5",12,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","3122","09:30 - 12:20","#82470: ","GERO 803 G100","Credit",,"MINNI",10,"09:30 - 12:20","3122","#82470: ","GERO 803 G100","Credit",,"MINNI",10,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","7000","17:00 - 21:30","#83276: ","Ignition Workshop #6: Revenue and Bottom Up Financial Models","Internal","MECS","LAM5",62,"17:00 - 21:30","7000","#83276: ","Ignition Workshop #6: Revenue and Bottom Up Financial Models","Internal","MECS","LAM5",62,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","7021","00:00 - 00:00","#53485: ","Student Study Room - Booked Through Belzberg Library","Maintenance",,"RJONESA",1,"00:00 - 00:00","7021","#53485: ","Student Study Room - Booked Through Belzberg Library","Maintenance",,"RJONESA",1,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","7023","00:00 - 00:00","#53485: ","Student Study Room - Booked Through Belzberg Library","Maintenance",,"RJONESA",1,"00:00 - 00:00","7023","#53485: ","Student Study Room - Booked Through Belzberg Library","Maintenance",,"RJONESA",1,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","7027","00:00 - 00:00","#81865: ","Graduate Student Advising - Research Commons","Maintenance",,"LAM5",1,"00:00 - 00:00","7027","#81865: ","Graduate Student Advising - Research Commons","Maintenance",,"LAM5",1,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","7029","00:00 - 00:00","#59745: ","do not book","Maintenance",,"DMIRVINE",1,"00:00 - 00:00","7029","#59745: ","do not book","Maintenance",,"DMIRVINE",1,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","Lab 7050","09:00 - 12:50","#82423: ","PLCY 806 G100","Credit",,"MINNI",30,"09:00 - 12:50","Lab 7050","#82423: ","PLCY 806 G100","Credit",,"MINNI",30,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","Lab 7050","17:45 - 19:00","#84134: ","SA 100W (Library Workshop) - Jan 25 2016","Credit",,"CICSINFO",0,"17:45 - 19:00","Lab 7050","#84134: ","SA 100W (Library Workshop) - Jan 25 2016","Credit",,"CICSINFO",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","7060","09:00 - 16:00","#79059: ","Chinese/English Interpretation and Translation Diploma Program","Non-Credit","MECS","CAC25",23,"09:00 - 16:00","7060","#79059: ","Chinese/English Interpretation and Translation Diploma Program","Non-Credit","MECS","CAC25",23,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","Lounge 7400","09:30 - 13:00","#81831: ","Renewable Cities Staff Meeting","Internal","MECS","MAES",0,"09:30 - 13:00","Lounge 7400","#81831: ","Renewable Cities Staff Meeting","Internal","MECS","MAES",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
